IntCode,latitude,longitude,numacc,numones,meanspeed,maxdiffspeed,numroad,uniroad,ZipCode,StopSign,StopPerWay,TrafficLight,TrafficFlash,turnrestriction,noparking,vissigns,yielding,Complaints311,AccOverTime,STlist,STstr
7333,40.39851989939478,-79.98593873359567,0.0,0,25.0,0.0,3.0,2.0,['15210'],1,3.0,0,,0,4,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['LEOLYN ST', 'SPRUCEWOOD ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LEOLYN ST SPRUCEWOOD ST
7334,40.39625227965979,-79.98474308071634,0.15384615384615385,0,25.0,0.0,4.0,2.0,['15210'],1,2.0,0,,0,2,0,0,0,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['LEOLYN ST', 'PLUMMET WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LEOLYN ST PLUMMET WAY
7335,40.39663147513617,-79.98494239216814,0.07692307692307693,0,25.0,0.0,4.0,2.0,['15210'],1,2.0,0,,0,2,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","['LEOLYN ST', 'POPLARGROVE ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LEOLYN ST POPLARGROVE ST
7336,40.398143432658244,-79.98574039804029,0.0,0,25.0,0.0,3.0,2.0,['15210'],0,,0,,0,3,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['LEOLYN ST', 'PANDORA WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LEOLYN ST PANDORA WAY
7337,40.45349173357775,-79.94410397666786,0.07692307692307693,0,25.0,0.0,3.0,2.0,['15213'],0,,0,,0,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['LEONARD ST', 'MOREWOOD AVE', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LEONARD ST MOREWOOD AVE
7338,40.47773450604637,-80.03550415869941,0.07692307692307693,0,25.0,0.0,3.0,2.0,['15212'],0,,0,,0,0,0,0,0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['LEONORA ST', 'REUBEN ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LEONORA ST REUBEN ST
7339,40.44688030687677,-79.90452257008779,0.0,0,25.0,0.0,3.0,2.0,['15208'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['LEROI RD', 'REYNOLDS ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LEROI RD REYNOLDS ST
7340,40.47467325669695,-80.00991947578409,0.0,0,25.0,0.0,3.0,2.0,['15214'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['LEROY WAY', 'SONORA ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LEROY WAY SONORA ST
7341,40.445058985496146,-80.0481005964716,0.0,0,25.0,0.0,3.0,2.0,['15220'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['LESSING ST', 'LOGUE ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LESSING ST LOGUE ST
7342,40.445592289016965,-80.04738016329328,0.07692307692307693,0,25.0,0.0,2.0,2.0,['15220'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","['LESSING ST', 'WILTON WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LESSING ST WILTON WAY
7343,40.442561618599065,-80.05137502338708,0.0,0,31.66666666666667,10.0,3.0,2.0,['15220'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['LESSING ST', 'STEUBEN ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LESSING ST STEUBEN ST
7344,40.46439575919953,-80.00898904553806,0.0,0,25.0,0.0,3.0,2.0,['15214'],1,3.0,0,,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['LETSCHE ST', 'MCNAUGHER ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LETSCHE ST MCNAUGHER ST
7345,40.462441305230755,-80.00825490034552,0.15384615384615385,0,25.0,0.0,5.0,2.0,['15214'],1,1.6666666666666667,0,,0,2,0,0,0,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['LETSCHE ST', 'MERCY ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LETSCHE ST MERCY ST
7346,40.399141135158274,-80.00011308534873,0.5384615384615384,4,33.0,10.0,5.0,2.0,['15210'],0,,0,,0,0,0,0,0,"[0, 1, 0, 1, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1]","['LEVEL WAY', 'E SAW MILL RUN BLVD', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LEVEL WAY E SAW MILL RUN BLVD
7347,40.42982487116086,-79.94264445011542,0.0,0,25.0,0.0,3.0,2.0,['15207'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['LEVENE ST', 'NAYLOR ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LEVENE ST NAYLOR ST
7348,40.4670262731465,-79.99096780753084,0.0,0,25.0,0.0,3.0,2.0,['15212'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['LAVETA ST', 'RESCUE ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LAVETA ST RESCUE ST
7349,40.42752676061304,-80.0233892102558,1.2307692307692308,4,33.0,10.0,5.0,2.0,['15220'],0,,0,,0,0,0,0,0,"[0, 3, 3, 0, 1, 1, 1, 0, 2, 1, 0, 1, 2, 1]","['LEWIS ST', 'W SAW MILL RUN BLVD', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LEWIS ST W SAW MILL RUN BLVD
7350,40.42743013960936,-80.02426656104025,0.0,0,25.0,0.0,3.0,2.0,['15220'],1,3.0,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['LEWIS ST', 'WOODRUFF ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LEWIS ST WOODRUFF ST
7351,40.447356032159966,-79.90035690535666,0.0,0,25.0,0.0,3.0,2.0,['15208'],1,3.0,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['LEXINGTON PL', 'S LEXINGTON AVE', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LEXINGTON PL S LEXINGTON AVE
7352,40.451296963082534,-79.89795663121109,0.0,0,25.0,0.0,2.0,2.0,['15208'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['N LEXINGTON ST', 'MCPHERSON BLVD', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",N LEXINGTON ST MCPHERSON BLVD
7353,40.450409165705935,-79.89855915662689,0.07692307692307693,0,25.0,0.0,3.0,2.0,['15208'],1,1.0,0,,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","['N LEXINGTON ST', 'THOMAS BLVD', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",N LEXINGTON ST THOMAS BLVD
7354,40.4495370775525,-79.89916576002358,0.15384615384615385,0,25.0,0.0,4.0,2.0,['15208'],1,1.0,0,,0,0,0,0,1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","['N LEXINGTON ST', 'MEADE ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",N LEXINGTON ST MEADE ST
7355,40.44583539519039,-79.90136058499483,0.07692307692307693,0,25.0,0.0,3.0,2.0,['15217'],1,1.5,0,,0,0,0,0,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","['S LEXINGTON AVE', 'REYNOLDS ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",S LEXINGTON AVE REYNOLDS ST
7356,40.46423176404206,-79.98225234821253,0.38461538461538464,0,25.0,0.0,3.0,2.0,['15212'],0,,0,,0,2,0,0,3,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 2]","['LEY ST', 'LOWRIE ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LEY ST LOWRIE ST
7357,40.46936810203457,-79.97912876045079,0.07692307692307693,0,25.0,0.0,4.0,2.0,['15212'],1,1.3333333333333333,0,,0,0,0,0,3,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","['LEY ST', 'ROESSLER ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LEY ST ROESSLER ST
7358,40.46781450215316,-79.98034564030323,0.2307692307692308,0,25.0,0.0,4.0,2.0,['15212'],1,2.0,0,,0,0,0,0,5,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0]","['LEY ST', 'NIGGEL ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LEY ST NIGGEL ST
7359,40.466649458539905,-79.98106300407922,0.0,0,25.0,0.0,4.0,2.0,['15212'],1,1.0,0,,0,2,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['LEY ST', 'SUNDEMAN ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LEY ST SUNDEMAN ST
7360,40.46598149196005,-79.98177612105125,0.0,0,25.0,0.0,4.0,2.0,['15212'],1,0.8,0,,0,4,0,0,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['LEY ST', 'RIALTO ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LEY ST RIALTO ST
7361,40.46198629822115,-79.96252675551888,0.07692307692307693,0,23.33333333333333,35.0,3.0,2.0,['15201'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","['LIBERTY AVE', 'OHARA PL', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LIBERTY AVE OHARA PL
7362,40.4415659105055,-80.00514994379705,0.07692307692307693,4,35.0,0.0,4.0,2.0,['15222'],1,0.0,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","['LIBERTY AVE', 'PENN AVE', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LIBERTY AVE PENN AVE
7363,40.45738677892717,-79.94106017094363,0.5384615384615384,1,31.66666666666667,10.0,3.0,2.0,['15224'],1,2.0,0,,0,0,0,0,4,"[0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0]","['LIBERTY AVE', 'S PACIFIC AVE', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LIBERTY AVE S PACIFIC AVE
7364,40.46263621752259,-79.95088413958614,0.9230769230769232,2,30.0,10.0,4.0,2.0,['15224'],0,,1,1.0,1,1,0,0,1,"[0, 0, 0, 0, 0, 1, 0, 1, 3, 2, 1, 2, 0, 2]","['LIBERTY AVE', 'TAYLOR ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LIBERTY AVE TAYLOR ST
7365,40.46209247571871,-79.9498777818417,1.2307692307692308,2,30.0,10.0,4.0,2.0,['15224'],0,,1,1.0,5,1,0,0,4,"[0, 0, 2, 0, 1, 0, 1, 2, 1, 5, 1, 1, 1, 1]","['LIBERTY AVE', 'PEARL ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LIBERTY AVE PEARL ST
7366,40.46234577119202,-79.95034709914138,0.15384615384615385,1,31.66666666666667,10.0,3.0,2.0,['15224'],0,,0,,0,0,0,0,0,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['LIBERTY AVE', 'SAPPHIRE WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LIBERTY AVE SAPPHIRE WAY
7367,40.46178674515095,-79.96472032112754,0.0,0,31.66666666666667,10.0,3.0,2.0,['15201'],0,,0,,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['LIBERTY AVE', 'SAINT JOHN PL', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LIBERTY AVE SAINT JOHN PL
7368,40.46173062445091,-79.96533860391773,0.4615384615384616,0,31.66666666666667,10.0,3.0,2.0,['15201'],1,3.0,0,,0,0,0,0,0,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2]","['LIBERTY AVE', 'SASSAFRAS ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LIBERTY AVE SASSAFRAS ST
7369,40.46134885632985,-79.9484802687963,0.15384615384615385,1,31.66666666666667,10.0,3.0,2.0,['15224'],0,,0,,0,1,0,0,1,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","['LIBERTY AVE', 'STATE WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LIBERTY AVE STATE WAY
7370,40.46061532135134,-79.94709300020205,0.5384615384615384,0,30.0,10.0,4.0,2.0,['15224'],1,2.0,0,,0,0,0,0,3,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 4, 0, 0, 0, 1]","['LIBERTY AVE', 'S MATHILDA ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LIBERTY AVE S MATHILDA ST
7371,40.460003875755895,-79.9459631744023,2.769230769230769,0,30.0,10.0,4.0,2.0,['15224'],0,,1,0.0,4,0,0,0,5,"[3, 1, 2, 0, 2, 2, 1, 3, 3, 4, 4, 3, 4, 4]","['LIBERTY AVE', 'S MILLVALE AVE', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LIBERTY AVE S MILLVALE AVE
7372,40.458811361252216,-79.94372883859332,0.6923076923076923,1,30.0,10.0,4.0,2.0,['15224'],0,,1,1.0,3,1,0,0,5,"[1, 0, 0, 1, 1, 0, 4, 0, 0, 0, 0, 1, 0, 1]","['LIBERTY AVE', 'S WINEBIDDLE ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LIBERTY AVE S WINEBIDDLE ST
7373,40.46238781931086,-79.95983830234184,0.0,0,31.66666666666667,10.0,3.0,2.0,['15201'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['LIBERTY AVE', 'MANION WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LIBERTY AVE MANION WAY
7374,40.443305800832036,-79.99653128552292,0.7692307692307693,1,31.66666666666667,10.0,3.0,2.0,['15222'],0,,1,0.0,4,1,0,0,4,"[2, 2, 0, 2, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0]","['LIBERTY AVE', 'SMITHFIELD ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LIBERTY AVE SMITHFIELD ST
7375,40.42914693941278,-79.9992677215894,22.0,3,41.0,30.0,5.0,4.0,['15203'],0,,1,0.0,0,0,0,3,17,"[19, 17, 23, 10, 9, 23, 31, 37, 15, 27, 17, 23, 25, 10]","['LIBERTY BRG', 'LIBERTY TUNNEL IB', 'LIBERTY TUNNEL OB', 'P J MCARDLE RDWY', 'None', 'None', 'None', 'None', 'None']",LIBERTY BRG LIBERTY TUNNEL IB LIBERTY TUNNEL OB P J MCARDLE RDWY
7376,40.430341145636135,-79.99844233070502,0.0,1,45.0,40.0,2.0,2.0,['15219'],0,,0,,0,2,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['LIBERTY BRG', 'MCKEAN ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LIBERTY BRG MCKEAN ST
7377,40.38074480818762,-79.99973072613408,1.2307692307692308,0,31.66666666666667,10.0,3.0,2.0,['15234'],0,,0,,0,0,0,0,1,"[0, 1, 2, 0, 2, 1, 2, 2, 1, 0, 1, 4, 0, 0]","['LIBRARY RD', 'TARIFF ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LIBRARY RD TARIFF ST
7378,40.379175547036674,-80.00131395524996,0.0,0,31.66666666666667,10.0,3.0,2.0,['15234'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['LIBRARY RD', 'TRANSPORT ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LIBRARY RD TRANSPORT ST
7379,40.37787855710784,-80.0037535586246,1.6923076923076923,0,35.0,0.0,3.0,2.0,['15234'],0,,1,0.0,2,0,0,1,3,"[3, 3, 0, 1, 4, 1, 2, 2, 1, 1, 2, 1, 0, 1]","['LIBRARY RD', 'MCNEILLY RD', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LIBRARY RD MCNEILLY RD
7380,40.46344826839577,-80.02969831583418,0.0,0,25.0,0.0,3.0,2.0,['15212'],1,3.0,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['LIEB WAY', 'MCCOOK ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LIEB WAY MCCOOK ST
7381,40.44504911105891,-79.9172479594378,0.0,0,25.0,0.0,3.0,2.0,['15208'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['LIGHT WAY', 'S LINDEN AVE', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LIGHT WAY S LINDEN AVE
7382,40.44857878435104,-80.0235704446255,0.0,4,33.0,20.0,5.0,3.0,['15233'],0,,0,,2,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['LIGHTHILL ST', 'REEDSDALE ST', 'WEST END BRG TO REEDSDALE ST RMPP', 'None', 'None', 'None', 'None', 'None', 'None']",LIGHTHILL ST REEDSDALE ST WEST END BRG TO REEDSDALE ST RMPP
7383,40.44867377144925,-80.02391964714519,0.9230769230769232,4,32.5,20.0,8.0,5.0,['15233'],0,,1,0.0,8,0,0,0,2,"[0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 2, 1, 1, 3]","['LIGHTHILL ST', 'NORTH POINT DR', 'REEDSDALE ST', 'OHIO RIVER BLVD TO REEDSDALE ST RMPP', 'WEST END BRG TO REEDSDALE ST RMPP', 'None', 'None', 'None', 'None']",LIGHTHILL ST NORTH POINT DR REEDSDALE ST OHIO RIVER BLVD TO REEDSDALE ST RMPP WEST END BRG TO REEDSDALE ST RMPP
7384,40.46374132189377,-79.96418952804383,0.15384615384615385,2,25.0,0.0,3.0,2.0,['15201'],1,1.0,0,,0,0,0,0,0,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['LIGONIER ST', 'SPRING WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LIGONIER ST SPRING WAY
7385,40.42320559182294,-79.92505336959721,0.15384615384615385,0,31.66666666666667,10.0,3.0,2.0,['15217'],1,1.0,0,,0,0,0,0,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]","['LILAC ST', 'LUDWICK ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LILAC ST LUDWICK ST
7386,40.42312911539096,-79.92579731883268,0.0,0,31.66666666666667,10.0,3.0,2.0,['15217'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['LILAC ST', 'TIMBERLINE CT', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LILAC ST TIMBERLINE CT
7387,40.423085352304476,-79.92626208057031,0.07692307692307693,1,30.0,10.0,4.0,2.0,['15217'],1,1.0,0,,0,0,0,0,5,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['LILAC ST', 'SALINE ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LILAC ST SALINE ST
7388,40.423206437633475,-79.92865164387912,1.3076923076923077,0,25.0,0.0,4.0,2.0,['15217'],0,,1,1.0,0,0,0,0,2,"[0, 0, 1, 1, 0, 2, 1, 1, 2, 2, 3, 0, 2, 2]","['LILAC ST', 'MURRAY AVE', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LILAC ST MURRAY AVE
7389,40.42326505010914,-79.92419210095204,0.07692307692307693,0,31.66666666666667,10.0,3.0,2.0,['15217'],1,3.0,0,,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","['LILAC ST', 'SHADY AVE', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LILAC ST SHADY AVE
7390,40.42343748939936,-79.92961301160699,0.0,0,25.0,0.0,4.0,2.0,['15217'],1,0.8,0,,0,0,0,0,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['LILAC ST', 'WINDSOR ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LILAC ST WINDSOR ST
7391,40.41871080204279,-79.99469845811383,0.0,2,25.0,0.0,3.0,2.0,['15210'],0,,0,,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['LILLIAN ST', 'WALTER ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LILLIAN ST WALTER ST
7392,40.41869953614146,-79.99573726863044,0.0,2,25.0,0.0,3.0,2.0,['15210'],1,1.0,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['LILLIAN ST', 'MILLBRIDGE ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LILLIAN ST MILLBRIDGE ST
7393,40.45843717299053,-79.94734646917908,0.0,0,25.0,0.0,4.0,2.0,['15224'],1,2.0,0,,0,3,0,0,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['LIMA WAY', 'S MILLVALE AVE', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LIMA WAY S MILLVALE AVE
7394,40.391819808003795,-80.02732437060591,0.0,2,17.0,24.0,3.0,2.0,['15226'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['LIMORE WAY', 'MIDLAND ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LIMORE WAY MIDLAND ST
7395,40.39148164680215,-80.02671860792618,0.0,0,1.0,0.0,3.0,2.0,['15226'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['LIMORE WAY', 'TEAROSE WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LIMORE WAY TEAROSE WAY
7396,40.47013425683009,-79.89368051298601,0.4615384615384616,0,31.66666666666667,10.0,3.0,2.0,['15206'],1,1.0,0,,0,0,0,0,0,"[0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 1, 1]","['LINCOLN AVE', 'WILTSIE ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LINCOLN AVE WILTSIE ST
7397,40.463700836440175,-79.90269535324569,0.15384615384615385,0,30.0,10.0,4.0,2.0,['15206'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]","['LINCOLN AVE', 'ODESSA PL', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LINCOLN AVE ODESSA PL
7398,40.46386986406823,-79.90205994029381,0.38461538461538464,0,30.0,10.0,4.0,3.0,['15206'],1,1.0,0,,0,0,0,0,0,"[0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]","['LINCOLN AVE', 'ROWAN ST', 'UPLAND ST', 'None', 'None', 'None', 'None', 'None', 'None']",LINCOLN AVE ROWAN ST UPLAND ST
7399,40.46820567825378,-79.89673266765844,0.0,0,31.66666666666667,10.0,3.0,2.0,['15206'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['LINCOLN AVE', 'LOIRE WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LINCOLN AVE LOIRE WAY
7400,40.472931467600134,-79.88934791108457,0.15384615384615385,0,31.66666666666667,10.0,3.0,2.0,['15206'],0,,0,,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","['LINCOLN AVE', 'POKETA RD', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LINCOLN AVE POKETA RD
7401,40.46353399739006,-79.90332364272375,0.2307692307692308,0,30.0,10.0,4.0,2.0,['15206'],1,2.0,0,,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]","['LINCOLN AVE', 'LYRIC ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LINCOLN AVE LYRIC ST
7402,40.46159962371958,-79.90792264344313,1.0769230769230769,1,30.0,10.0,4.0,2.0,['15206'],0,,1,1.0,0,0,0,0,1,"[0, 0, 2, 0, 2, 1, 0, 2, 1, 0, 3, 1, 1, 1]","['LINCOLN AVE', 'SHETLAND ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LINCOLN AVE SHETLAND ST
7403,40.46402968643602,-79.90143950886646,0.15384615384615385,0,31.66666666666667,10.0,3.0,2.0,['15206'],0,,0,,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]","['LINCOLN AVE', 'SAXON WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LINCOLN AVE SAXON WAY
7404,40.460638809856384,-79.91191541886292,0.07692307692307693,0,31.66666666666667,10.0,3.0,2.0,['15206'],1,3.0,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","['LINCOLN AVE', 'MAYFLOWER ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LINCOLN AVE MAYFLOWER ST
7405,40.46215780896628,-79.9064459183265,0.07692307692307693,1,32.5,10.0,4.0,2.0,['15206'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","['LINCOLN AVE', 'RENFREW ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LINCOLN AVE RENFREW ST
7406,40.46120488930196,-79.90928414921511,0.15384615384615385,1,31.66666666666667,10.0,3.0,2.0,['15206'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]","['LINCOLN AVE', 'LLEWELLYN PL', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LINCOLN AVE LLEWELLYN PL
7407,40.461056108125746,-79.90978895651422,1.1538461538461535,0,32.5,10.0,4.0,2.0,['15206'],0,,1,0.0,0,0,0,0,2,"[3, 0, 0, 0, 1, 2, 0, 1, 2, 3, 1, 1, 1, 0]","['LINCOLN AVE', 'MEADOW ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",LINCOLN AVE MEADOW ST
